subtitleId:ID(Subtitle),name,:LABEL
3626797476453651840,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
3631052685189838473,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
3636029808167129914,"(Aged care) By region, 2013, number of people employed",Subtitle
3643372867031326754,"2006 & 2013 Census years, number of people aged 15+",Subtitle
3652982452039919543,"By region, 2013, number of people employed",Subtitle
3676806046033250762,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
3702052794593459022,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
370944872728424768,"2013 Census, number of people employed",Subtitle
3716262919107465666,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
3736778852970504198,"By size (employee count), as at February 2015, number of enterprises",Subtitle
3737356222334305493,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
3743744858338196080,"By sex and age group, 2010–2012, rate per 100,000 population",Subtitle
3751615274911960141,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
3764697924622035855,"Most common responses only, April 2016, % of exporting businesses (n=101)",Subtitle
3765616529077151837,2001–2015,Subtitle
3773542288451525040,"2013 Census, number of people employed",Subtitle
3789190183053274270,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
3811612669899403059,"2013, % of businesses",Subtitle
3816037665767932303,"By age group and sex, year ended June 2012, number of people",Subtitle
3825559064706597455,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
3833451020885175562,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
3835232492847091505,Year ended June 2016,Subtitle
3835624385508221291,"2015, number of employees",Subtitle
3835719317778113279,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
3843070676565884072,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
3873481839367056368,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
3883325718340326075,"By age and sex, year ended June 2012, number of new referrals",Subtitle
3903147451920990977,"By quarter, 2005 Q3–2014 Q3",Subtitle
3906100458050855796,"2010–2014, number of births per 1000 women of reproductive age",Subtitle
3909366825365103863,"In the past 12 months, by DHB, 2011–2014 average, % of all children",Subtitle
3915617704618447228,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
3932912332257375060,"2006 & 2013 Census years, number of people aged 15+",Subtitle
3935491339792993461,"1989–2013, %",Subtitle
3935637196352414890,"By age group and sex, year ended June 2012, number of people",Subtitle
396573827447105578,"2013 Census, number of people employed",Subtitle
3973272877173992213,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
3979399482056719065,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
398453929291769654,Estimates and projections for the year ended March 2016–2019,Subtitle
3995877743813815041,"Year ended June 2015, NZD millions",Subtitle
4004110991081709670,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
4004635042498771500,"By region, 2013 Census, rate per 1000 people employed",Subtitle
4005889391957864689,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
403449040150853987,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
405520482357861703,"Females, 1948–2011, age-standardised rate per 100,000 population",Subtitle
4062657277140925863,Estimates and projections for the year ended March 2016–2019,Subtitle
4063977911450577321,"By age and ethnicity, year ended June 2012, number of people using services for 1 year or more",Subtitle
4072958862652573508,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
4075365213348508734,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
4077794741362110442,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
4079746751939850121,"2006 & 2013 Census years, number of people aged 15+",Subtitle
4098112340139881058,"By industry (plus GST, duties and taxes), 2013, NZD millions",Subtitle
4108225404922349270,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
4144876542564721161,"2013 Census, number of people employed",Subtitle
4153038829108919236,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
4153682945611035663,"2006 & 2013 Census years, number of people aged 15+",Subtitle
4170099172641992225,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
41963394383745650,"By age group and sex, year ended June 2012, number of people",Subtitle
4199081338356300012,"By sex, 2006 Q3–2015 Q3, NZD per hour (ordinary time + overtime)",Subtitle
4204723660277511978,"By age and sex, year ended June 2012, number of new referrals",Subtitle
420660272802203990,"2011 Q3–2016 Q3, % change from same quarter previous year",Subtitle
4209555241885104836,"Estimates and projections for the year ended March 2016–2019, number of people employed",Subtitle
4216180077288618175,"By region, 2013, number of people employed",Subtitle
4224734941496814393,"By sex and age group, 2013, %",Subtitle
4234498193556975037,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
4244486523523411174,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
4252882063220222575,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
4260687571119889077,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
4260781329409109468,"By expenditure group, year ended June 2016, NZD",Subtitle
4283482501679581459,"2010–2012 average, rate per 100,000 population aged 15–24",Subtitle
4325201059697274985,"By sex and age group, year ended June 2015, % of adults within group",Subtitle
4330726613864585493,"By sex and ethnicity, year ended June 2015, % of adults within group",Subtitle
4332385663445363947,"2006 & 2013 Census years, number of people aged 15+",Subtitle
4338901105282297598,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
4353141117724980540,Estimates and projections for the year ended March 2016–2019,Subtitle
435551595154055588,2001–2015,Subtitle
4358422041203703834,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
4367788679519222665,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
4379465579723804437,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
4380834389059894511,"By region, 2013, number of people employed",Subtitle
438097143524214188,"By impairment type, 2013, thousands",Subtitle
4391057298012878756,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
4411020733333520181,"Year ended June 2015, NZD millions",Subtitle
4421455555942617175,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
4424291009069019261,"All tertiary levels, 2015, number of students enrolled",Subtitle
4425400811957864246,Estimates and projections for the year ended March 2016–2019,Subtitle
4432324342314643062,Estimates and projections for the year ended March 2016–2019,Subtitle
4432416996761137048,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
4461688282282802913,"2013 Census, number of people employed",Subtitle
446306366955109967,"By sex and age group, year ended June 2015, % of adults within group",Subtitle
4464865665236645890,"2006 & 2013 Census years, number of people aged 15+",Subtitle
4465355133180673103,"By region, 2013, number of people employed",Subtitle
4480739196747607496,"By age group and sex, year ended June 2012, number of people",Subtitle
4480858798821021710,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
4492424847525316827,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
4494035998696274774,"By age group, 2011–2015 average, estimated number of people",Subtitle
4519066871672030201,"By sex and ethnicity, year ended June 2015, % of children (aged 2–14) within group",Subtitle
4521193686961585959,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
4541448837015193288,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
4543488919918683215,"By sex and neighbourhood deprivation, year ended June 2015, % of children aged 1-14",Subtitle
455416123849555305,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
4554460100514304409,"By industry, 2013, % of businesses in that industry",Subtitle
4588920920042004975,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
4593474674363710159,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
4600694909863416671,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
4601506996502009604,"By main earnings source, 2000–2014, number of people",Subtitle
4605492815686341310,2001–2015,Subtitle
4617627416189452536,"By district health board, 2011–2014 average, % of all children",Subtitle
4617692761226449944,"By industry, 2014, % of businesses that use the Internet (with 6 employees or more)",Subtitle
4622507391844459199,"By ethnicity and sex, year ended June 2012, age-standardised rate per 100,000 population",Subtitle
4633398950349218500,"By region, 2013, number of people employed",Subtitle
4635154264401174122,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
4646946600787269227,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
4656318554350861412,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
4673351233464742306,Estimates and projections for the year ended March 2016–2019,Subtitle
4678151462430120388,"By sex and ethnicity, year ended June 2015, % of adults (with natural teeth)",Subtitle
4681333514689631875,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
4684113665197381352,"By main earnings source, 2000–2014, number of people",Subtitle
4684136178543920361,"2013 Census, %",Subtitle
4684518694588079723,"By age group and sex, year ended June 2012",Subtitle
4685162425346608617,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
4690217818994324944,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
4692724341684681316,Estimates and projections for the year ended March 2016–2019,Subtitle
4700961614404065227,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
4701407918627837598,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
4707789021209980774,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
4720674869626490128,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
4739864842577498232,"2010–2014, number of births per 1000 women of reproductive age",Subtitle
4741003222830319897,"By region, 2013 Census, rate per 1000 population",Subtitle
4748772806357545018,"By impairment type, 2013, thousands",Subtitle
4750276518818421820,"2010–2014, number of births per 1000 women of reproductive age",Subtitle
4760666582155400244,"By sex and age group, year ended June 2015, % of adults (with natural teeth)",Subtitle
477252590049832854,"By age group and sex, year ended June 2012",Subtitle
4791659880482380261,"By number of days exceeding standard, 2006–2012, number of airsheds",Subtitle
4796091962962125864,"By age and sex, year ended June 2012, number of new referrals",Subtitle
479873211689399131,"By industry (plus GST, duties and taxes), 2013, NZD millions",Subtitle
4812465184893894630,"By region, 2013, number of people employed",Subtitle
4813507312554619242,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
4814821273769978697,2001–2015,Subtitle
4827187301103733570,"By sex and neighbourhood deprivation, year ended June 2015, % of adults (with natural teeth)",Subtitle
486634529290127539,"By size (employee count), as at February 2015, number of enterprises",Subtitle
4887660733486404251,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
4902269271019684360,"By region of residence and sex, 2013 Census, number of people employed",Subtitle
4902915267750901059,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
4915765600169827536,"2013 Census, number of people employed",Subtitle
4920218520183816101,"2006 & 2013 Census years, number of people aged 15+",Subtitle
4926207005899601410,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
4928305748074474365,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
4932780795169572747,"By region, 2013, number of people employed",Subtitle
4932968802559707857,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
493885267170626741,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
4969104925623373508,Estimates and projections for the year ended March 2016–2019,Subtitle
4975533252659597539,2001–2015,Subtitle
5007014645776492231,"2000–2015, number of enterprises",Subtitle
502145455275642209,"By component (excl subsidies), year ended March 1991–2015, NZD millions (nominal)",Subtitle
5023304017062314954,"By sex and age group, 2010–2012, rate per 100,000 population",Subtitle
502792597466660311,"By industry (plus GST, duties and taxes), 2013, NZD millions",Subtitle
5030500293811823307,"By ethnicity and sex, year ended June 2012",Subtitle
5033714383425056810,"By region in New Zealand, 2015, % of all industries in each region",Subtitle
5034287341600973039,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
5037455977858473065,"By region, 2013, number of people employed",Subtitle
5052442157102441252,"By region, 2013, number of people employed",Subtitle
5062242609438479878,"2006 & 2013 Census years, number of people aged 15+",Subtitle
5064226767819540671,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
5065612906521082390,"2000–2015, number of enterprises",Subtitle
5069251432755468450,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
5075082668260353770,"By impairment type, 2013, thousands",Subtitle
5114143292695739758,"Year ended June 2015, NZD millions",Subtitle
5118612539138786325,"By quarter, 2005 Q3–2014 Q3, % of total jobs",Subtitle
5125648644894160109,"By sex and impairment type, 2013, thousands",Subtitle
5129580684814683567,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
5153406334586248646,"By industry, 2013, % of businesses within each industry",Subtitle
5158788571983107243,"2006 & 2013 Census years, number of people aged 15+",Subtitle
5164343186101469825,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
5174065372468794439,"2013 Q4–2014 Q3, number of filled jobs",Subtitle
5178117510835289923,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
5181338241901665466,"2006 & 2013 Census years, number of people aged 15+",Subtitle
5216540705153807990,"By age and sex, year ended June 2012, number of new referrals",Subtitle
5219707460477632117,"By type, 2016 Q2",Subtitle
5227978895242950161,"By manufacturing industry, 2014, petajoules",Subtitle
5240354556961111330,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
5274747351350965789,"By sex and age group, 2010–2012, rate per 100,000 population",Subtitle
5277675817294566714,"By age group and sex, year ended June 2012, number of people",Subtitle
5282115755049424158,"By age group and impairment type, 2013, %",Subtitle
5304849964740872434,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
5305672633428708358,"By main earnings source, 2000–2014, number of people",Subtitle
5312262875862228160,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
5319417296328554488,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
5344144581213178409,"By age group and sex, year ended June 2012, number of people",Subtitle
5370075391417833393,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
539440176687202954,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
5426759795800280258,"By sex and ethnicity, year ended June 2015, % of adults within group",Subtitle
5429206679026188217,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
5442088787280038903,"2006 & 2013 Census years, number of people aged 15+",Subtitle
5450672894990747251,"Estimates and projections for the year ended March 2016–2019, number of people employed",Subtitle
545215922476317596,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
5453113540175008954,"By sex and age group, year ended June 2015, % of children within group",Subtitle
5456114152240915692,"By region, 2013, number of people employed",Subtitle
546176505885000310,"2013 Census, number of people employed",Subtitle
546191652904923874,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
5463456263098682450,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
547788272218908130,"By sex and neighbourhood deprivation, year ended June 2015, % of children (aged 2–14) within group",Subtitle
5479180068308226304,"2013 Census, %",Subtitle
5504817556369730507,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
5509119187481279610,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
5521579089824321648,"By region, 2013, number of people employed",Subtitle
5525961177881778435,"By region, 2013, number of people employed",Subtitle
5528909219896064438,2005–2014,Subtitle
5540662315963206202,"By region, 2013, number of people employed",Subtitle
5560845241447984425,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
5561729240776485466,"By type, 2016 Q2",Subtitle
5562922521155593490,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
5572571171309179243,"By deprivation quintile and sex, year ended June 2012",Subtitle
5574131923798406881,"By age and sex, year ended June 2012, number of new referrals",Subtitle
5577531148100722595,"By age group and sex, year ended June 2012",Subtitle
5586127838577596761,"2006 & 2013 Census years, number of people aged 15+",Subtitle
5592414837143127280,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
5596996905584619143,"By district health board, 2011–2014 average, % of all children aged 2-14",Subtitle
5613215161203207155,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
5618644802912295841,"By region, 2013, number of people employed",Subtitle
564302750208618923,"By region of residence and sex, 2013 Census, number of people employed",Subtitle
5652845590469315619,"2006 & 2013 Census years, number of people aged 15+",Subtitle
5656141267386654381,2001–2015,Subtitle
566128400417346351,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
5677859998016227247,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
5691543373015660523,"2013 Census, number of people employed",Subtitle
5718836685631655813,Estimates and projections for the year ended March 2016–2019,Subtitle
572270853687290864,"By region in New Zealand, 2015, % of all industries in each region",Subtitle
573504776541564708,Estimates and projections for the year ended March 2016–2019,Subtitle
5736363942032302141,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
5742851568276339323,"By region, 2013, number of people employed",Subtitle
5752138230955935638,"By impairment type, 2013, % of population aged 0–14",Subtitle
5753549293955817006,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
5770607526959185911,"2013 Census, number of people employed",Subtitle
5772408166963214903,"2006 & 2013 Census years, number of people aged 15+",Subtitle
5785385432616596729,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
5800003566617103481,2001–2015,Subtitle
583462825309762724,"By age and sex, year ended June 2012, number of new referrals",Subtitle
5841744117537732797,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
5856981220807212267,"2006 & 2013 Census years, number of people aged 15+",Subtitle
5871225235312893913,"By sex and age group, year ended June 2015, % of adults within group",Subtitle
5884699843310660413,"2006 & 2013 Census years, number of people aged 15+",Subtitle
5902184640821600227,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
5910737465086201498,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
5916627697318586084,"By sex and age group, 2013, thousands",Subtitle
591704635979970238,"By main earnings source, 2000–2014, number of people",Subtitle
5937020783278185802,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
5961239142339792248,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
5984978190584127001,"Estimates and projections for the year ended March 2016–2019, number of people employed",Subtitle
5985435801348754319,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
5987395061208794017,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
5996476920067090137,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
5997185426860629502,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
5999895036041663943,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
6012713274382009894,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
602773228762531779,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
6045786678925886606,"By region, 2013, number of people employed",Subtitle
6050100413997834622,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
6059488275514105038,"By District Health Board, year ended June 2016, % of children within age group",Subtitle
606511610426115863,"2013 Census, number of people employed",Subtitle
6077287410007982379,"By age group and sex, year ended June 2012, number of people",Subtitle
6083888609352171128,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
609595253793404144,"By sex and age group, 2010–2012, rate per 100,000 population",Subtitle
6147734592097150527,"By region, 2013, number of people employed",Subtitle
6159812157477098395,"2010–2014, number of births per 1000 women of reproductive age",Subtitle
616288543735949547,Estimates and projections for the year ended March 2016–2019,Subtitle
6166338060897294687,"By sex and age group, 2010–2012, rate per 100,000 population",Subtitle
6168727678449777294,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
6176506823054075903,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
6185393776384622524,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
6196148017822069267,Estimates and projections for the year ended March 2016–2019,Subtitle
6197351792808623519,"2006 & 2013 Census years, number of people aged 15+",Subtitle
6203049904849064385,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
6215113935559163595,"By age and sex, year ended June 2012, number of new referrals",Subtitle
6215702015342117561,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
6222217471837071644,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
622421416718762826,"2006 & 2013 Census years, number of people aged 15+",Subtitle
6224339951165256788,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
6231086192654415344,"2011–2015 average, % of adults within group",Subtitle
6232906272882189222,"2009 & 2012, % of recent Internet users",Subtitle
6233867571191290258,"By quarter, 2005 Q3–2014 Q3",Subtitle
6234325228916234559,"By main earnings source, 2000–2014, number of people",Subtitle
6239776783575898296,"2006 & 2013 Census years, number of people aged 15+",Subtitle
6245059667894947349,"By impairment type, 2013, thousands",Subtitle
6266686882279998985,Estimates and projections for the year ended March 2016–2019,Subtitle
6270705919917875626,"By age and sex, year ended June 2012, rate per 100,000 population in each group",Subtitle
6272731647124552328,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
628858822169414777,"2007–2015, % of surviving enterprises in the reference year",Subtitle
6292389169419026620,"By age group, 2011–2015 average, estimated number of people",Subtitle
6308481235710064364,"2013 Census, number of people employed",Subtitle
6309584104413050931,"2006 & 2013 Census years, number of people aged 15+",Subtitle
6310627557991416265,"By region, 2013, number of people employed",Subtitle
6311005753078500120,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
631944142883211027,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
6349907836676444020,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
6367678041620748238,"By region, 2013, number of people employed",Subtitle
6373245140634559290,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
6379873692143477191,"By functional classification, Year ended June 2016, NZD per capita",Subtitle
6381463259235783781,Estimates and projections for the year ended March 2016–2019,Subtitle
6381788203574673634,Estimates and projections for the year ended March 2016–2019,Subtitle
6397880317727404936,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
6419191982562757231,"Females, 2013, Age-standardised rate per 100,000 population",Subtitle
6419839959297673055,"2013 Census, number of people employed",Subtitle
6435056869218456580,"Most common responses only, April 2016, % of businesses with 1 to 5 FTEs (n=296)",Subtitle
6438989666056132068,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
6468438220872399386,"By industry (plus GST, duties and taxes), 2013, NZD millions",Subtitle
6472292159568278365,"Year ended June 2012, number of people reached or seen",Subtitle
6484677206722743446,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
649148082870900429,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
6495654263114180515,"By ethnicity, 2013, %",Subtitle
6496764704644746580,"2013 Census, number of people employed",Subtitle
6523224346877602510,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
6534602664803169885,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
6548836531093238706,"2006 & 2013 Census years, number of people aged 15+",Subtitle
6559754888875513420,"2006 & 2013 Census years, number of people aged 15+",Subtitle
6561582282768480397,"2010–2014, number of births per 1000 women of reproductive age",Subtitle
6566411488373525852,"By sex and age group, 2013, %",Subtitle
6589842920573778006,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
6590622910995226392,"2006 & 2013 Census years, number of people aged 15+",Subtitle
6600841551831435515,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
6627054117730908469,"By region, 2013 Census, rate per 1000 people employed",Subtitle
665027469971219485,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
6652598662355600916,"By sex and neighbourhood deprivation, year ended June 2015, % of adults within group",Subtitle
6653309525025124678,"By industry (plus GST, duties and taxes), 2013, NZD millions",Subtitle
6676332843973597661,Estimates and projections for the year ended March 2016–2019,Subtitle
668397440404932462,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
6687065510255515231,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
6691918587455661295,"2006 & 2013 Census years, number of people aged 15+",Subtitle
6692146646503049649,"2006 & 2013 Census years, number of people aged 15+",Subtitle
6693566789947186868,"By sex and ethnicity, year ended June 2015, % of adults within group",Subtitle
6695671539001756238,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
6727302340534921413,Estimates and projections for the year ended March 2016–2019,Subtitle
6752129822106556720,"2006 & 2013 Census years, number of people aged 15+",Subtitle
6811963498931067817,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
6812094588781957496,"By age group and sex, year ended June 2012, rate per 100,000 population",Subtitle
6812629844452530783,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
6819140380635933487,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
6837781880775923679,"By sex and age group, year ended June 2015, % of adults (with natural teeth)",Subtitle
6838496022914726826,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
6845544148740489448,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
6853106884460032768,"2006 & 2013 Census years, number of people aged 15+",Subtitle
6859103329658484865,2001–2015,Subtitle
6863325218953055826,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
6870818689298655319,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
6871339982808304414,"By purpose of research, 2014, NZD millions",Subtitle
6876851425421011845,2001–2015,Subtitle
6879155728844107625,"By sex and age group, 2013, %",Subtitle
6888433315438993439,"By rank & manufacturing industry, 2014, kilotonnes",Subtitle
6891894920184347773,"By functional classification, year ended 30 June 2016, % of GDP",Subtitle
6917548426957974293,"2013 Census, number of people employed",Subtitle
6918338574467564728,"By sex and age group, 2010–2012, rate per 100,000 population",Subtitle
6922097746803450172,2001–2015,Subtitle
6923745516682198181,"2011–2015 average, % of adults in DHB (unadjusted)",Subtitle
6932353450032834749,"Most common responses only, April 2016, % of businesses (n=501)",Subtitle
6938270272629350408,"2013 Census, number of people employed",Subtitle
6946924703030577637,"2009–2015, NZD millions (excluding GST)",Subtitle
6947321720356127931,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
6953101718999240271,"2013 Census, number of people employed",Subtitle
6956738660681434452,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
6973667118271052032,"2011–2015 average, % of children in DHB (unadjusted)",Subtitle
6974970001796304998,"2006 & 2013 Census years, number of people aged 15+",Subtitle
6976956937703868034,"By industry, 2014",Subtitle
6986388876448396153,"By sex and neighbourhood deprivation, year ended June 2015, % of adults within group",Subtitle
6992472693915188543,"By age group and sex, year ended June 2012, number of people",Subtitle
7004942906542403944,"In the past 12 months, by DHB, 2011–2014 average, % of all children",Subtitle
7007057455437519698,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
7028008819835143297,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
7033727712023665402,Estimates and projections for the year ended March 2016–2019,Subtitle
7062092873001575804,"By region, 2013 Census, rate per 1000 population",Subtitle
7070107727868716635,"By age group and sex, year ended June 2012, number of people",Subtitle
7095492949768518901,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
7105934336027784520,"By sex and age group, 2010–2012, rate per 100,000 population",Subtitle
7112403807760674365,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
7113380764067701452,"By district health board, 2011–2014 average, % of all children seen in past 3 months",Subtitle
7139975764753955153,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
7145872497345017117,"2006 & 2013 Census years, number of people aged 15+",Subtitle
7178450506591146198,Estimates and projections for the year ended March 2016–2019,Subtitle
7199204573594819226,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
7213284884151805939,"2013 Census, number of people employed",Subtitle
7238882253021484440,"2005–2015, number of enterprises with 1% or more overseas ownership",Subtitle
7249473726113251735,"By region, 2013, number of people employed",Subtitle
7257945674569958789,"By region, 2013 Census, rate per 1000 population",Subtitle
7260447620514444092,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
7272601039982102871,"Most common locations only, 1994–2014, number of offences recorded",Subtitle
72758072119825345,Estimates and projections for the year ended March 2016–2019,Subtitle
