titleId:ID(Title),name,:LABEL
3178691388190338208,Health - Consumption of 6+ drinks on one occasion at least monthly among adults (time trends) 2006/07–2014/15,Title
3179403131168471038,Methadone treatment specialist service attendances (consumers of authorised GP's) with mental health and addiction services in New Zealand,Title
3190834516191035438,Discharges from New Zealand mental health and addiction teams to the Justice department ,Title
3191142370472796718,Health - Children whose last GP visit was free (prevalence) 2014/15,Title
3196753327521691340,Massage therapists in New Zealand,Title
3202919579568336654,"Rate of cancer registrations for non-Māori for selected cancers by sex and age group, 2012",Title
3211016498785205901,"Children fully immunised at age 18 months in the Taranaki DHB, New Zealand",Title
3211336167602741896,Price paid by New Zealand businesses for motor vehicles and parts,Title
3214257521394032949,"Health diagnostic and promotion professionals in the Waikato Region, New Zealand",Title
3217727377041878228,Referrals received by New Zealand mental health and addiction teams from the Police,Title
3218738070675214914,"Cigarette smoking behaviour in Carterton District, New Zealand",Title
3222559053749540757,Price paid by New Zealand businesses for electrical installation services,Title
3230435084228822522,Health and welfare support workers in New Zealand,Title
3248777437698496744,Seclusion events at mental health and addiction services in New Zealand,Title
3252130164148792326,People seen by mental health and addiction teams at District Health Boards in New Zealand,Title
3260866390283222916,"Cigarette smoking behaviour in Hamilton City, New Zealand",Title
3261631716482205607,Health - Mean weight for adults (time trends) 2006/07–2014/15,Title
3264372781434381133,"Children fully immunised at age 12 months in the West Coast DHB, New Zealand",Title
3277695319436588106,Dental hygienists in New Zealand,Title
3287528277361114766,Operating theatre technicians in New Zealand,Title
3287892551898469159,Children who had breakfast at home every day in the past week in New Zealand,Title
330664122273147036,Health - Gout among adults (prevalence) 2014/15,Title
3338261977645548225,"Building consents issued for new non-residential buildings in the Manawatu-Wanganui Region, New Zealand",Title
3338354847249879942,"Employment in the health care and social assistance industry in the Manawatu-Wanganui Region, New Zealand",Title
3359967183687102267,Health - Adults who thought their GP was very good or good at explaining health conditions and treatments (time trends) 2011/12–2014/15,Title
3370203144667532169,People seen by mental health and addiction services at District Health Boards and Non-Governmental Organisations in New Zealand,Title
3387112114652195113,Price received by New Zealand businesses for woven fabrics and made-up textile articles,Title
3387897269703670930,"People employed in the health care and social assistance industry in the Otago Region, New Zealand",Title
3393772086869025458,Registered nurses (mental health) in New Zealand,Title
3397862050212582448,Contacts with family/whanau (person concerned present) with mental health and addiction services in New Zealand,Title
3401350355472817335,Price received by New Zealand businesses for storage and warehousing services,Title
3403850820869574149,Price received by New Zealand businesses for beverage serving services,Title
3415587786537264504,Diagnostic and interventional radiologists in New Zealand,Title
3425262465982026028,"Industries of employment for people residing in Horowhenua District, New Zealand",Title
3452117167199520930,Health - Mood disorder among adults (prevalence) 2014/15,Title
3461796644467144146,Price paid by New Zealand businesses for cargo handling services,Title
3472323446097714673,Sonographers in New Zealand,Title
3482490924501683510,"Industries of employment for people residing in Napier City, New Zealand",Title
3515048259504941744,"Cigarette smoking behaviour in the Hibiscus and Bays Local Board Area, Auckland, New Zealand",Title
3518252926368297224,"Price received by New Zealand businesses for natural and man-made textiles and fibres, yarn, and thread",Title
3602883682766379095,New Zealand businesses who use the Internet for financial activities,Title
3622062165012185716,Price received by New Zealand businesses for rubber products including tyres,Title
362415406436508775,Referrals received by New Zealand mental health and addiction teams from adult community mental health services,Title
3630795419035594235,"Health diagnostic and promotion professionals in the Auckland Region, New Zealand",Title
3631791985648197863,"Children fully immunised at age 18 months in the Waikato DHB, New Zealand",Title
3634029425506400887,Health - Psychological distress among adults (prevalence) 2014/15,Title
3634074472611942318,"Obesity among children, by district health board, in New Zealand",Title
3635864956477316681,"Health diagnostic and promotion professionals in the West Coast Region, New Zealand",Title
3657648764394440765,"Education, health and welfare services managers in the Tasman Region, New Zealand",Title
3687193582424969608,Children diagnosed with emotional or behavioural problems in New Zealand,Title
3694940044310506878,"Industries of employment for people residing in Timaru District, New Zealand",Title
3702365329813277206,"New Zealand hospitalisations for complications of cardiac/vascular prosthetic devices, inplants, and grafts",Title
3725906901751661042,New Zealand hospitalisations for disorders of the synovium and tendon,Title
3726629545244819033,Price paid by New Zealand businesses for agricultural services,Title
3734745177542838835,"Price received by New Zealand businesses for iron ore, alumina, basic and semi-finished metal products",Title
3740562279177058810,"Industries of employment for people residing in Far North District, New Zealand",Title
3743174232873085105,"Cigarette smoking behaviour in Waimate District, New Zealand",Title
3745375295147245365,Weekly earnings per full-time equivalent employee in New Zealand,Title
3747255166632502813,Referrals received by New Zealand mental health and addiction teams from hospitals (non-psychiatric),Title
3760622968859202244,"Education, health and welfare services managers in New Zealand",Title
3769246576936476309,Health care and social assistance business births/deaths in New Zealand,Title
3781861079371856151,Health - Mean Body Mass Index (BMI) for adults 2014/15,Title
3792204533532135624,"Children fully immunised at age 5 years in the Hawke's Bay DHB, New Zealand",Title
3794855872878556185,Health - Children who ate fast food at least 3 times in past week (prevalence) 2014/15,Title
3814811391406493465,"Price received by New Zealand businesses for plants, buds, spice, and aromatic crops",Title
3815731193080740282,Hospital pharmacists in New Zealand,Title
3824028249318154950,Causes of impairments for people with disabilities in New Zealand,Title
383526815007723799,Price paid by New Zealand businesses for non-residential building construction,Title
385244362857484315,"Children fully immunised at age 5 years in the Nelson Marlborough DHB, New Zealand",Title
3858733826370198538,"New Zealand hospitalisations for congenital malformations, deformations and chromosomal abnormalities",Title
3858815802936337801,"Industries of employment for people residing in Hurunui District, New Zealand",Title
3860941776894049441,Health - Gout among adults (time trends) 2011/12–2014/15,Title
3874684373336509448,"Health care and social assistance business births/deaths in the Waipa District, New Zealand",Title
3877252882754369478,"Children fully immunised at age 24 months in the Waitemata DHB, New Zealand",Title
3909512661275137004,New Zealand hospitalisations for chronic ischaemic heart disease,Title
3917872310580570596,Children who went to the dentist in the past 12 months in New Zealand,Title
3931646847476128363,Day treatment programme attendances at mental health and addiction services in New Zealand,Title
3933509857061589792,Health - Adults meeting fruit intake guidelines (prevalence) 2014/15,Title
393682703529453056,New Zealand hospitalisations for in situ neoplasms,Title
3951628263490507374,Health - Deaths by selected cause and type of microbe (custom summary) 2013,Title
3952914492418261141,Paediatricians in New Zealand,Title
39599353821509051,Domestic students enrolled in formal qualifications in New Zealand,Title
3964696449162005277,"Children fully immunised at age 12 months in the Southern DHB, New Zealand",Title
3968680975958681532,"Children fully immunised at age 5 years in the Wairarapa DHB, New Zealand",Title
3970517361194572702,Occupied bed nights at facilities with awake night support in mental health and addiction services in New Zealand,Title
3976357955362397528,Price received by New Zealand businesses for grain,Title
3986725679450554766,Health - Mean Body Mass Index (BMI) for adults (time trends) 2006/07–2014/15,Title
3987342618479069654,Multifactor productivity growth rate for the health care and social assistance industry in New Zealand,Title
4008323960038764859,Impairment rates in New Zealand children,Title
4015855235757221629,Industries of employment for people residing in New Zealand,Title
401896775578056579,"People employed in the health care and social assistance industry in the Hawke's Bay Region, New Zealand",Title
4021704367292615689,Price received by New Zealand businesses for scenic and sightseeing transportation services,Title
4034803870326320648,Enterprises in the health care services industry (other) in New Zealand,Title
406399682493846360,Integrated Māori and clinical interventions with mental health and addiction services in New Zealand,Title
4067469688070907334,"Children fully immunised at age 24 months in the Wairarapa DHB, New Zealand",Title
4073753058359301437,"Price paid by New Zealand businesses for sports, recreation, and cultural services",Title
4082129791286505423,New Zealand hospitalisations for prolonged pregnancy,Title
4087128766662928527,Price received by New Zealand businesses for membership services,Title
4087419105238845327,"Children fully immunised at age 6 months in the Auckland DHB, New Zealand",Title
4100357984053721546,"Birth rate in the Capital and Coast DHB, New Zealand",Title
411986835298710120,"Birth rate in the Whanganui DHB, New Zealand",Title
4129071787471742712,Rate of intentional self-harm hospitalisation among New Zealand youth by District Health Board of residence,Title
4134462620669481673,Health - Adults who thought their GP was very good or good at involving them in decisions about their care (time trends) 2011/12–2014/15,Title
4135811167121023261,Mental health - People seen face-to-face by mental health and addiction services by sex and ethnic group (rates) 2011/12,Title
4142865978529631932,New Zealand hospitalisations for pain in the throat and chest,Title
414477727481361224,"Industries of employment for people residing in the Orakei Local Board Area, Auckland, NZ",Title
4145784301918007050,"Health - Children who had teeth removed due to decay, an abscess, infection or gum disease in past 12 months (prevalence) 2014/15",Title
4172571394162856352,Health - Unmet need for GP due to lack of childcare in past 12 months among children (prevalence) 2014/15,Title
4182619620652626531,"Children fully immunised at age 12 months in the Capital and Coast DHB, New Zealand",Title
4185777376170305639,Fields of study for Asian students in New Zealand,Title
4204326030594871709,Greatest energy saving area for the health care and social assistance industry in New Zealand,Title
4223074427819360638,Price received by New Zealand businesses for civil engineering services,Title
4224923331982330751,Health - Adults with teeth who visited a dental health care worker in past 12 months (time trends) 2006/07–2014/15,Title
4225090481574492860,Distribution of research and development expenditure in New Zealand by purpose,Title
4238174904069217678,"Cigarette smoking behaviour in Upper Hutt City, New Zealand",Title
425361186848649132,Price received by New Zealand businesses for waste and scrap,Title
4254246773544451504,"Industries of employment for people residing in the Great Barrier Local Board Area, Auckland, NZ",Title
425923376536802336,"Children fully immunised at age 18 months in the Tairawhiti DHB, New Zealand",Title
4278029156576200997,"Health - Adults who had one or more teeth removed in past 12 months due to decay, an abscess, infection or gum disease (prevalence) 2014/15",Title
4279824976492177689,"Industries of employment for people residing in Kaipara District, New Zealand",Title
4281773748762917230,Price received by New Zealand businesses for stone and bitumen,Title
4283601400365069250,Average earnings in the health care and social assistance industry in New Zealand,Title
429028400580393429,"Industries of employment for people residing in Upper Hutt City, New Zealand",Title
4294562224364163282,Percentage of the New Zealand population with psychiatric/psychological impairments,Title
4312210765721758078,Clinical psychologists in New Zealand,Title
4318242760243395492,"Children fully immunised at age 5 years in the South Canterbury DHB, New Zealand",Title
4362679430459869712,Chemists in New Zealand,Title
4373286183649762969,New Zealand hospitalisations for paroxysmal tachycardia,Title
4375444532214418440,Health - Mean number of after-hours visits among adults 2014/15,Title
4387134378210549625,Referrals received by New Zealand mental health and addiction teams from vocational services,Title
4388444397451040327,Enterprises in the medical and other health care services industry in New Zealand,Title
4393234175324491045,"Visitor spend on tourism products and services in Southland RTO, New Zealand ",Title
4395978102665592704,Health - Stroke among adults (time trends) 2006/07–2014/15,Title
4437289553663068237,"Visitor spend on tourism products and services in Queenstown RTO, New Zealand ",Title
443831629556048227,Health - Adults with teeth who visited a dental health care worker in past 12 months (prevalence) 2014/15,Title
4438938014469891907,People seen by eating disorder teams at New Zealand mental and addiction service providers,Title
4443415553306489546,Gross Domestic Product of New Zealand,Title
4474842079950692814,"Birth rate in the Auckland DHB, New Zealand",Title
4475511517963513438,Enterprises in the health care and social assistance industry in New Zealand,Title
4484644006100519491,Children who met vegetable intake guidelines in New Zealand,Title
4488218585928757615,"New Zealand hospitalisations for nerve, nerve root and plexus disorders",Title
4489631871978258837,"New Zealand adults who rated their health as good, very good or excellent",Title
449006291047336611,Health - Adults who visited practice nurse (without seeing GP) in past 12 months among adults (time trends) 2006/07–2014/1,Title
4501338017935707251,Jobs filled by Māori authorities in New Zealand ,Title
4504385620942731705,"Visitor spend on tourism products and services in Waikato RTO, New Zealand ",Title
4523617669434057991,Health - Adults who visited practice nurse (without seeing GP) in past 12 months (prevalence) 2014/15,Title
4544520716792501112,Use of the Internet for health services in New Zealand,Title
4545862248358380663,"Number of cancer registrations for non-Māori for selected cancers by sex and age group, 2011",Title
4577228342278461831,Government tertiary education expenditure on industry training  in New Zealand,Title
4592040146282367594,Highest qualifications of people working in the medical and other health care services industry in New Zealand,Title
4593583178741897461,"Health and welfare support workers in the Marlborough Region, New Zealand",Title
4629009373923280370,Annual average PM10 concentration in New Zealand urban centres,Title
464215335986251149,"Health care and social assistance business births/deaths in the Far North District, New Zealand",Title
4645437747485776563,"Children fully immunised at age 12 months in the Auckland DHB, New Zealand",Title
4656908037919210133,"Children fully immunised at age 24 months in the Lakes DHB, New Zealand",Title
4660255310619267547,New Zealand hospitalisations for malignant neoplasms of the mesothelial and soft tissue,Title
4686229793179236670,Price paid by New Zealand businesses for wood and timber,Title
4691717520061593223,"Children fully immunised at age 12 months in the MidCentral DHB, New Zealand",Title
4704805944789538599,"Health - Adults who had one or more teeth removed in lifetime due to decay, an abscess, infection or gum disease (prevalence) 2014/15",Title
4714434238568007903,Asian people seen face-to-face by mental health and addiction services in New Zealand,Title
4718348735697610566,"Price received by New Zealand businesses for sports, recreation, and cultural services",Title
4723956061000727177,"Price paid by New Zealand businesses for beer, soft drinks, and fruit juices",Title
4729703171701725533,Price index for inputs of the medical and other health care services industry in New Zealand,Title
4742928449324085971,Psychotherapists in New Zealand,Title
4778026171075562840,"Price paid by New Zealand businesses for fabricated metal products, excluding machinery and equipment",Title
4786682057465261792,Worker turnover rate in the health and general insurance industry in New Zealand,Title
4815938141631996584,Cancer registrations for melanoma in New Zealand,Title
4826010236721916641,Health - Obesity among adults (prevalence) 2014/15,Title
4830774899231183230,"Cigarette smoking behaviour in Tararua District, New Zealand",Title
4831573802566497219,Group programme session attendances at mental health and addiction services in New Zealand,Title
4853942653752137571,Discharges from New Zealand mental health and addiction teams to needs assessment and co-ordination services ,Title
4865916195070783118,"Industries of employment for people residing in the Waitakere Ranges Local Board Area, Auckland, NZ",Title
4889673097640433621,"Cigarette smoking behaviour in Wellington City, New Zealand",Title
48980699107468187,"Health care and social assistance business births/deaths in the Manawatu-Wanganui Region, New Zealand",Title
4956888367495112706,New Zealand adults diagnosed with depression,Title
4979418974151062137,Price received by New Zealand businesses for wool,Title
4989884511736694915,Health - Class 2 obesity among adults (time trends) 2006/07–2014/15,Title
4991287131723396113,"Industries of employment for people residing in South Taranaki District, New Zealand",Title
5008987250490803035,"Children fully immunised at age 8 months in the Nelson Marlborough DHB, New Zealand",Title
5014231552894042891,Substance abuse detox attendances (social) with mental health and addiction services in New Zealand,Title
5032675865304697677,Planned respite care occupied bed nights at mental health and addiction services in New Zealand,Title
5050254565915456536,"Mental health - Intentional self-harm hospitalisation, by sex and by age group 1996–2012",Title
5057502840536211468,New-to-world product innovations implemented in New Zealand,Title
506836978290063093,New Zealand children who experienced one or more types of unmet need for primary health care in the past 12 months,Title
5090982060048691141,Health - Mean number of nurse visits among children 2014/15,Title
51175376950210877,Health - Adults who visited after-hours medical centre in past 12 months (time trends) 2011/12–2014/15,Title
5127686395105224628,New Zealand hospitalisations for inflammatory diseases of the female pelvic organs,Title
5129397705347207946,"Employment in the health care and social assistance industry in the Otago Region, New Zealand",Title
5131072702848184477,Price paid by New Zealand businesses for water passenger transport,Title
5158837766335103330,Price paid by New Zealand businesses for repair and maintenance of transport machinery and equipment,Title
5185460834039336910,Percentage of the New Zealand population with learning impairments,Title
522443459859792615,Employees in the health care and social assistance industry in New Zealand,Title
5233348749614501512,Health - Children who usually watch two or more hours of television per day (prevalence) 2014/15,Title
52337116688423972,"Children fully immunised at age 5 years in the Counties Manukau DHB, New Zealand",Title
5238121161515953899,Health - Children who were unable to get an appointment at usual medical centre within 24 hours in past 12 months (prevalence) 2014/15,Title
5239758964958927486,Price received by New Zealand businesses for processed meat (sheep and beef),Title
5245419190600661160,"Industries of employment for people residing in the Kaipatiki Local Board Area, Auckland, NZ",Title
5270208513101692711,"Cigarette smoking behaviour in Auckland, New Zealand",Title
5270723675037150414,Health - Past-year drinkers (had alcoholic drink in the past 12 months) among adults (prevalence) 2014/15,Title
5275340798653336991,Health - Adults who experienced one or more types of unmet need for primary health care (time trends) 2011/12–2014/15,Title
5279666761713298888,Mental health seclusion events in New Zealand,Title
5288608847033418792,Children fully immunised at age 18 months in New Zealand,Title
5291356687093686053,Percentage of the New Zealand population with intellectual impairments,Title
5295709943188406658,Core Crown spending on transport and communication in New Zealand by category,Title
5301839812193927617,Price paid by New Zealand businesses for paints and varnishes,Title
5309151417918958682,Health - Adults meeting fruit intake guidelines (time trends) 2006/07–2014/15,Title
5312050878962921728,"Industries of employment for people residing in Southland District, New Zealand",Title
5323254827116436610,"Children fully immunised at age 6 months in the West Coast DHB, New Zealand",Title
5328303357454405416,"Children fully immunised at age 12 months in the Canterbury DHB, New Zealand",Title
5330710041835990686,New Zealand hospitalisations for acute appendicitis,Title
5345696070829025102,Health -  Adults who are overweight or obese (prevalence) 2014/15,Title
5365972365254533306,"Cigarette smoking behaviour in the Taranaki Region, New Zealand",Title
5410641658190539750,Sources of ICT support for businesses in the health care and social assistance industry in New Zealand,Title
5419691665756243509,Number of Asian adults with private health insurance cover in New Zealand,Title
5443919081793787101,Health - Obesity among adults (time trends) 2006/07–2014/15,Title
5444065239874321495,Maximum secure inpatient occupied bed nights at mental health and addiction services in New Zealand,Title
5449119185286489658,"Education, health and welfare services managers in the Gisborne Region, New Zealand",Title
5457358379020790419,Health - Children who had breakfast at home less than 5 days in past week (prevalence) 2014/15,Title
5472049807323206874,"Industries of employment for people residing in the Hawke's Bay Region, New Zealand",Title
5475708807605975418,New Zealand hospitalisations for sleep disorders,Title
5505789245139543681,Filled jobs in the allied health services industry in New Zealand,Title
5510608481637279677,Health - Unmet need for after-hours due to cost among adults (time trends) 2011/12–2014/15,Title
5536178244317463180,"Cigarette smoking behaviour in Central Otago District, New Zealand",Title
5538496725263385535,"Mental health - Intentional self-harm hospitalisation for Māori and non-Māori, by DHB of domicile and sex 2010–2012",Title
5567904085138858545,New Zealand hospitalisations for abdominal and pelvic pain,Title
5568808925566930462,"Health care and social assistance business births/deaths in Christchurch City, New Zealand",Title
5569016484952215793,Internet use over last 12 months by activity in New Zealand,Title
556936313611424832,New Zealand adults who thought their GP was very good or good at explaining health conditions and treatments,Title
5594115607984570881,"Children fully immunised at age 12 months in the Taranaki DHB, New Zealand",Title
5598165724937693063,Privately funded hospital procedures 2011/12,Title
5609786914321175153,"Health - Who pays for private health insurance cover, by income 2011–2015 average",Title
5624012198740935262,Referrals received by New Zealand mental health and addiction teams from residential services,Title
5626744881292048137,New Zealand hospitalisations for noninfective enteritis and colitis,Title
5631478263120236066,Average weekly expenditure on alcoholic beverages for New Zealand households,Title
5633067346908473141,"Cigarette smoking behaviour in the Hawke's Bay Region, New Zealand",Title
5636642653527974160,"Industries of employment for people residing in Carterton District, New Zealand",Title
5648328712419585849,Rate of Māori people using mental health and addiction services in New Zealand,Title
565519665876616237,New Zealand children who were diagnosed with emotional or behavioural problems,Title
5662134219576787038,"People employed in the health care and social assistance industry in the Gisborne Region, New Zealand",Title
5663482700152656201,"Cigarette smoking behaviour in Hastings District, New Zealand",Title
5671469088529045427,"Number of cancer registrations for non-Māori for selected cancers by sex and age group, 2012",Title
5681496341703196287,Proportion of total businesses that are in the medical and other health care services industry,Title
569753843404069991,"Children fully immunised at age 18 months in the Waitemata DHB, New Zealand",Title
5697777344577738673,"Industries of employment for people residing in the Northland Region, New Zealand",Title
5716060487541919705,Referrals received by New Zealand mental health and addiction teams from Pacific peoples services,Title
5723089396864716739,"Visitor spend on tourism products and services in Kawerau-Whakatane, New Zealand ",Title
5744729869110854943,"Health and welfare support workers in the Gisborne Region, New Zealand",Title
5766886173469953726,"Children fully immunised at age 8 months in the Tairawhiti DHB, New Zealand",Title
5769807276196853269,Methadone treatment specialist service attendances with mental health and addiction services in New Zealand,Title
578828956914237871,Referrals received by New Zealand mental health and addiction teams from General Practitioners,Title
5793374070778545872,Discharges from New Zealand mental health and addiction teams to non-psychiatric hospitals ,Title
5794685029626007974,Price received by New Zealand businesses for building completion and finishing services,Title
5801064822565316131,"Education, health and welfare services managers in the Manawatu-Wanganui Region, New Zealand",Title
580359010860405071,"Rate of cancer registrations for Māori for selected cancers by sex and age group, 2012",Title
5814847089599820201,"Industries of employment for people residing in Lower Hutt City, New Zealand",Title
5820525314185769515,Price paid by New Zealand businesses for woven fabrics and made-up textile articles,Title
5841394758511628169,Asian adults with private health insurance cover in New Zealand,Title
5849570839315383921,Health - Consumption of 6+ drinks on one occasion at least monthly among past-year drinkers (time trends) 2006/07–2014/15,Title
5860810007162137920,Health - Children whose parent definitely had confidence and trust in their child's GP (prevalence) 2014/15,Title
5865789672426898818,Medical oncologists in New Zealand,Title
5869431387932517963,"Health - Adults with private health insurance cover, by income and self-rated health 2011–2015 average",Title
5880542338891207048,"Children fully immunised at age 6 months in the Hutt Valley DHB, New Zealand",Title
5887906954507611186,"Children fully immunised at age 6 months in the Waitemata DHB, New Zealand",Title
5896486525039669897,"Children fully immunised at age 12 months in the Wairarapa DHB, New Zealand",Title
5904207578202015154,New Zealand hospitalisations for injuries to the hip and thigh,Title
5907265588916055679,Core Crown spending on health in New Zealand,Title
5914724119983327537,Health - Heart failure among adults (time trends) 2006/07–2014/15,Title
5916533215367025276,New Zealand hospitalisations for injuries to the shoulder and upper arm,Title
5917790683060854383,"Price received by New Zealand businesses for news agency, library, and archive services",Title
5918861350214031396,New Zealand hospitalisations for malignant neoplasms of the base of the tongue,Title
5931283726009814076,"Visitor spend on tourism products and services in Ruapehu RTO, New Zealand ",Title
5943572230767149265,New Zealand hospitalisations for abnormalities of the forces of labour,Title
5965341006300729428,New Zealand hospitalisations for spondylopathies,Title
5971047050757234978,Employment in the health care and social assistance industry by New Zealand region,Title
5971439275815647895,"Building consents issued for new non-residential buildings in the Auckland Region, New Zealand",Title
5987263286997881401,Health - Mean number of visits to an after-hours medical centre among children 2014/15,Title
6000735351562293171,"Children fully immunised at age 8 months in the South Canterbury DHB, New Zealand",Title
6001159747477713292,"Children fully immunised at age 18 months in the Wairarapa DHB, New Zealand",Title
6003923360612565439,Mental health - Suicide deaths by District Health Board of domicile and by sex 2008–2012,Title
6007650380062095561,Price received by New Zealand businesses for advertising and marketing,Title
6011313031465155447,New Zealand hospitalisations for diseases of male genital organs,Title
6011979769847161659,"Health therapy professionals in the Gisborne Region, New Zealand",Title
6026775421396075250,"Health and welfare support workers in the Wellington Region, New Zealand",Title
6028817890533857319,"Health care and social assistance business births/deaths in Wellington City, New Zealand",Title
6048903568768899931,Total tertiary students enrolled in formal qualifications in New Zealand,Title
6061470957929614015,"Health - Adults with private health insurance cover, by DHB 2011–2015 average",Title
6062960712718881987,Price received by New Zealand businesses for event catering and other food serving services,Title
6067164680336822538,"Visitor spend on tourism products and services in Northland RTO, New Zealand ",Title
6067985841418963275,"Cigarette smoking behaviour in Waitaki District, New Zealand",Title
6068329296943312902,International students enrolled in formal qualifications in New Zealand,Title
6088015181596018448,"Industries of employment for people residing in the Howick Local Board Area, Auckland, NZ",Title
6092995080643607946,Health - Class 2 obesity among adults (prevalence) 2014/15,Title
6116990339009151162,Health - Mean number of cigarettes smoked per day by daily smokers aged 15+ 2014/15,Title
6129614038386663209,"Price received by New Zealand businesses for railway, aircraft, and other transport equipment and parts",Title
613163891553762158,Age distribution of people working in the health care services industry (other) in New Zealand,Title
6172594333122924964,People regularly using New Zealand mental health services in a community setting,Title
6178131539319054242,Health - Children who usually use active transport to and from school (prevalence) 2014/15,Title
6180066885914051430,"Building consents issued for new non-residential buildings in the West Coast Region, New Zealand",Title
6183388789308502814,"Cigarette smoking behaviour in the Orakei Local Board Area, Auckland, New Zealand",Title
6204429250425200181,Price received by New Zealand businesses for legal services,Title
6206101394378904270,"Health and welfare support workers in the Nelson Region, New Zealand",Title
6220440910161743157,Proportion of total businesses that are in the health care and social assistance industry,Title
6226910020286825247,New Zealand hospitalisations for diseases of the appendix,Title
6240281887949255580,Health - Adults who are overweight but not obese (time trends) 2006/07–2014/15,Title
6258340939304166510,Value of building work put in place in New Zealand,Title
6260963012346506700,Health - Unfilled prescription due to cost among adults (time trends) 2011/12–2014/15,Title
6289734056477108772,Discharges from New Zealand mental health and addiction teams to Community Support Service ,Title
6289854617860173850,"New Zealand hospitalisations for diseases of the arteries, arterioles and capillaries",Title
6292286861906778451,"Cigarette smoking behaviour in Wairoa District, New Zealand",Title
6294082560081229570,"Cigarette smoking behaviour in Porirua City, New Zealand",Title
6296254963166125418,"Industries of employment for people residing in Queenstown-Lakes District, New Zealand",Title
6306166879885162623,Health - Adults who visited after-hours medical centre in past 12 months  (prevalence) 2014/15,Title
6329644469298353066,All health interventions in New Zealand hospitals,Title
6335887988270057284,Children fully immunised at age 12 months in New Zealand,Title
6374363155092664812,New Zealand hospitalisations for transient cerebral ischaemic attacks and related syndromes,Title
6384883019690072208,Mental health - People seen by mental health and addiction services by sex and ethnic group (rates) 2011/12,Title
6393984145951683361,Health - Current smokers among adults (time trends) 2006/07–2014/15,Title
6400095187544730075,New Zealand businesses who use the Internet to receive orders for goods and/or services,Title
643114145341433236,Total intermediate consumption by the agriculture industry in New Zealand by commodity,Title
6449072418356789938,Children fully immunised at age 5 years in New Zealand,Title
6456060461670638582,Price paid by New Zealand businesses for real estate services,Title
6458735566465527522,New referrals received by mental health and addiction teams in New Zealand,Title
6473211554508558195,New Zealand hospitalisations for kidney failure,Title
6476213490283883040,"Rate of intentional self-harm hospitalisation for people living in the Taranaki DHB, New Zealand",Title
6494443150009894996,Forensic step down occupied bed nights at mental health and addiction services in New Zealand,Title
6515573215969394684,"Children fully immunised at age 6 months in the Bay of Plenty DHB, New Zealand",Title
651563503576080422,"Visitor spend on tourism products and services in West Coast RTO, New Zealand ",Title
652834691929834700,Medical laboratory scientists in New Zealand,Title
6553281694832215421,"Education, health and welfare services managers in the Otago Region, New Zealand",Title
6562468860762433047,"Health - Publicly funded hospital procedures by health intervention type, by age and ethnic group 2013/2014",Title
6562679675541547360,New Zealand hospitalisations for impaired glucose regulation,Title
6569971805532081683,"Price received by New Zealand businesses for articles of concrete, cement, and plaster",Title
6575022315151763218,Tertiary students enrolled in public health studies in New Zealand,Title
6582489461048051940,Price received by New Zealand businesses for repair and maintenance of domestic and office equipment,Title
6589311753001581,"Children fully immunised at age 12 months in the Lakes DHB, New Zealand",Title
6599349264948538928,"Number of cancer registrations for Māori for selected cancers by sex and age group, 2012",Title
6605418341452977855,"Industries of employment for people residing in Mackenzie District, New Zealand",Title
6631347036320341365,Health - Mood or anxiety disorders among adults (prevalence) 2014/15,Title
6636210533843347999,Percentage of the New Zealand population with agility impairments,Title
6649904857556562542,Health - Adults who are overweight but not obese (prevalence) 2014/15,Title
6654065165270343209,Public health and safety offences in New Zealand by scene,Title
6669424124823033802,"Children fully immunised at age 18 months in the MidCentral DHB, New Zealand",Title
6686605340328404831,Referrals received by New Zealand mental health and addiction teams from private practitioners,Title
6696673789593226669,"Health - Excellent, very good or good self-rated health among adults (prevalence) 2014/15",Title
6699520527507834356,"Price paid by New Zealand businesses for railway, aircraft, and other transport equipment and parts",Title
6712519136966346416,"Industries of employment for people residing in New Plymouth District, New Zealand",Title
6713741098556435854,"New Zealand hospitalisations for organic, including symptomatic, mental disorders",Title
6715668584074013737,"People with disabilities living in private households in the Upper South Island, New Zealand",Title
6726376767166415685,Nurse managers in New Zealand,Title
6729129297350432314,"Price paid by New Zealand businesses for medical, photographic, and scientific equipment",Title
6729385172487984318,Dietitians in New Zealand,Title
6756750628810359584,"New Zealand hospitalisations for endocrine, nutritional and metabolic diseases",Title
6767903687226945561,Average earnings in the health and general insurance industry in New Zealand,Title
6769915444552675547,"New Zealand hospitalisations for noninflammatory disorders of the ovary, fallopian tube and broad ligament",Title
6770162397670261085,"Industries of employment for people residing in Rotorua District, New Zealand",Title
6777629392203221958,"Visitor spend on tourism products and services in Central Otago RTO, New Zealand ",Title
6796158887564752686,"Education, health and welfare services managers in the Canterbury Region, New Zealand",Title
6798508995522184371,"Children fully immunised at age 5 years in the Southern DHB, New Zealand",Title
6805664408306356307,"Industries of employment for people residing in Waipa District, New Zealand",Title
6821458519810081374,"Children fully immunised at age 18 months in the Hutt Valley DHB, New Zealand",Title
6839612970845180752,New Zealand hospitalisations for dorsalgia,Title
6856005958365252379,"Children fully immunised at age 12 months in the Tairawhiti DHB, New Zealand",Title
6862450606680252497,"Children fully immunised at age 8 months in the Waikato DHB, New Zealand",Title
6865860841336334964,"Cigarette smoking behaviour in Whangarei District, New Zealand",Title
